listing_link,searched_location,title_bed_bats_review,price_per_night,review_count,review_count_link,host_link,host_response_rate,listing_description,cleanliness_ratings,accuracy_ratings,check-in_ratings,communication_ratings,location_ratings,value_ratings,google_map_location_link,facilities
https://www.airbnb.com/rooms/889010110671199020?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-17&check_out=2024-06-22&source_impression_id=p3_1718221264_P37xZ2h8VwsvxG1F&previous_page_section_name=1000&federated_search_id=d4d0a6b2-86be-4b37-8546-625e171c4901,Panchagarh,Rental unit in Dakshin Bagdogra · 2 bedrooms · 5 beds · 1 bath,$60 ,2 reviews,https://www.airbnb.com/rooms/889010110671199020/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-17&check_out=2024-06-22&source_impression_id=p3_1718221264_P37xZ2h8VwsvxG1F&previous_page_section_name=1000&federated_search_id=d4d0a6b2-86be-4b37-8546-625e171c4901,https://www.airbnb.com/users/show/491538657,Response rate: 100%,Bring the whole family to this great place with lots of room for fun.Relax in the garden and take long evening walks in the tea garden and enjoy the brilliant sunset.,,,,,,,"https://maps.google.com/maps?ll=26.68126,88.3133&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['First aid kit', 'Wifi', 'Backyard', 'Free parking on premises', 'Smoking allowed', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Kitchen\nKitchen', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/730337818709500703?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1504231344&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718221266_P3eVZ1qh_Pa2TCU9&previous_page_section_name=1000&federated_search_id=57feca06-6dbd-44cd-8626-62a4973fb0c6,Panchagarh,Home in Jitu · ★4.81 · 1 bedroom · 1 private bath,$18 ,27 reviews,https://www.airbnb.com/rooms/730337818709500703/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1504231344&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718221266_P3eVZ1qh_Pa2TCU9&previous_page_section_name=1000&federated_search_id=57feca06-6dbd-44cd-8626-62a4973fb0c6,https://www.airbnb.com/users/show/221497670,,,5.0,4.9,4.9,4.9,4.6,4.8,"https://maps.google.com/maps?ll=26.71352,88.36479&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Cleaning products', 'Shampoo', 'Body soap', 'Hot water', 'Essentials', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Safe', 'Clothing storage', 'Ceiling fan', 'Portable fans', 'Lock on bedroom door', 'Wifi – 32 Mbps', 'Dedicated workspace', 'Dishes and silverware', 'Hot water kettle', 'Dining table', 'Coffee', 'Patio or balcony', 'Free parking on premises', 'Luggage dropoff allowed', 'Breakfast', 'Smoking allowed', 'Long term stays allowed', 'Host greets you', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Kitchen\nKitchen', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating']"
https://www.airbnb.com/rooms/1170997172003742682?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221266_P3AqcHulbZM2ai6W&previous_page_section_name=1000&federated_search_id=57feca06-6dbd-44cd-8626-62a4973fb0c6,Panchagarh,Home in Bagdogra · ★New · 3 bedrooms · 5 beds · 3 baths,$14 ,,,https://www.airbnb.com/users/show/580074477,,,,,,,,,"https://maps.google.com/maps?ll=26.6809,88.3154&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Hangers', 'Bed linens', 'Extra pillows and blankets', 'Clothing storage', 'TV', 'Exercise equipment', 'Air conditioning', 'Lock on bedroom door', 'Exterior security cameras on property', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Free parking on premises', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/1169179001434215901?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221266_P3wGoAAMFlQjD8Cn&previous_page_section_name=1000&federated_search_id=57feca06-6dbd-44cd-8626-62a4973fb0c6,Panchagarh,Hotel in Siliguri · ★New · 6 bedrooms · 5 beds · 1 private bath,,1 review,https://www.airbnb.com/rooms/1169179001434215901/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221266_P3wGoAAMFlQjD8Cn&previous_page_section_name=1000&federated_search_id=57feca06-6dbd-44cd-8626-62a4973fb0c6,https://www.airbnb.com/users/show/134198671,Response rate: 100%,,,,,,,,"https://maps.google.com/maps?ll=26.738913,88.426817&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Exterior security cameras on property', 'Free parking on premises – 8 spaces', 'Self check-in', 'Building staff', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Wifi\nWifi', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/9566318?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1569558200&search_mode=regular_search&check_in=2024-06-15&check_out=2024-06-20&source_impression_id=p3_1718221266_P32uR9jCt8ddDXV_&previous_page_section_name=1000&federated_search_id=57feca06-6dbd-44cd-8626-62a4973fb0c6,Panchagarh,Bungalow in Dumriguri · ★4.71 · 1 bedroom · 1 bed · 1 private bath,$40 ,14 reviews,https://www.airbnb.com/rooms/9566318/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1569558200&search_mode=regular_search&check_in=2024-06-15&check_out=2024-06-20&source_impression_id=p3_1718221266_P32uR9jCt8ddDXV_&previous_page_section_name=1000&federated_search_id=57feca06-6dbd-44cd-8626-62a4973fb0c6,https://www.airbnb.com/users/show/49527252,,,4.9,4.7,4.6,4.7,4.8,4.6,"https://maps.google.com/maps?ll=26.68083,88.31394&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Garden view', 'Shampoo', 'Body soap', 'Hot water', 'Essentials', 'Bed linens', 'Safe', 'Clothing storage: closet', 'AC - split type ductless system', 'Indoor fireplace', 'Ceiling fan', 'Heating', 'Lock on bedroom door', 'Fire extinguisher', 'First aid kit', 'Dedicated workspace', 'Refrigerator', 'Shared patio or balcony', 'Backyard', 'Free parking on premises', 'Breakfast', 'Long term stays allowed', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Wifi\nWifi', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm']"
https://www.airbnb.com/rooms/31106566?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1225075478&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221266_P3vWJrHUSIuE7Hur&previous_page_section_name=1000&federated_search_id=57feca06-6dbd-44cd-8626-62a4973fb0c6,Panchagarh,Home in Siliguri · ★4.80 · 1 bedroom · 1 bed · 1 private bath,$18 ,147 reviews,https://www.airbnb.com/rooms/31106566/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1225075478&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221266_P3vWJrHUSIuE7Hur&previous_page_section_name=1000&federated_search_id=57feca06-6dbd-44cd-8626-62a4973fb0c6,https://www.airbnb.com/users/show/232459470,,,4.8,4.8,4.8,4.9,4.5,4.7,"https://maps.google.com/maps?ll=26.7139,88.4178&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Bathtub', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'Body soap', 'Hot water', 'Shower gel', 'Paid washer – In building', 'Essentials', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Iron', 'Safe', 'Clothing storage: closet', 'Ethernet connection', 'Bose Bluetooth sound system', 'Books and reading material', 'Window guards', 'AC - split type ductless system', 'Ceiling fan', 'Portable fans', 'Portable heater', 'Lock on bedroom door', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Microwave', 'Dishes and silverware', 'Mini fridge', 'Hot water kettle', 'Toaster', 'Rice maker', 'Dining table', 'Laundromat nearby', 'Private patio or balcony', 'Outdoor furniture', 'Hammock', 'Bikes', 'Free residential garage on premises', 'Free street parking', 'Pets allowed', 'Luggage dropoff allowed', 'Breakfast', 'Smoking allowed', 'Long term stays allowed', 'Self check-in', 'Lockbox', 'Cleaning available during stay', 'Host greets you', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Kitchen\nKitchen', 'Unavailable: TV\nTV', 'Unavailable: Dryer\nDryer', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm']"
https://www.airbnb.com/rooms/1153341192456128076?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221266_P3DvA_b-k43Q69qF&previous_page_section_name=1000&federated_search_id=57feca06-6dbd-44cd-8626-62a4973fb0c6,Panchagarh,Rental unit in Siliguri · ★New · 2 bedrooms · 2 beds · 1 bath,,,,https://www.airbnb.com/users/show/179553150,Response rate: 100%,"Cozy Urban Nest: Enjoy a stylish, apartment in the city’s heart. Features queen bed, Wi-Fi, kitchen, and chic decor. Close to cafes & transport. Ideal for city explorers!🏙️✨",,,,,,,"https://maps.google.com/maps?ll=26.757557,88.42015&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['TV', 'Exterior security cameras on property', 'First aid kit', 'Wifi', 'Kitchen', 'Free parking on premises', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/24863154?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-15&check_out=2024-06-20&source_impression_id=p3_1718221266_P3COTFV0Ql3ncmQk&previous_page_section_name=1000&federated_search_id=57feca06-6dbd-44cd-8626-62a4973fb0c6,Panchagarh,Serviced apartment in Siliguri · ★4.75 · 2 bedrooms · 3 beds · 2 baths,$36 ,8 reviews,https://www.airbnb.com/rooms/24863154/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-15&check_out=2024-06-20&source_impression_id=p3_1718221266_P3COTFV0Ql3ncmQk&previous_page_section_name=1000&federated_search_id=57feca06-6dbd-44cd-8626-62a4973fb0c6,https://www.airbnb.com/users/show/134198671,Response rate: 100%,,4.9,4.9,4.8,4.9,4.8,4.8,"https://maps.google.com/maps?ll=26.73728,88.42668&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Hot water', 'TV', 'Air conditioning', 'Heating', 'Exterior security cameras on property', 'Wifi', 'Kitchen', 'Refrigerator', 'Cooking basics', 'Dishes and silverware', 'Stove', 'Oven', 'Free parking on premises', 'Self check-in', 'Building staff', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm']"
https://www.airbnb.com/rooms/42779329?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-15&check_out=2024-06-20&source_impression_id=p3_1718221266_P35ji54Aq-Tj1uMQ&previous_page_section_name=1000&federated_search_id=57feca06-6dbd-44cd-8626-62a4973fb0c6,Panchagarh,Serviced apartment in Siliguri · ★5.0 · 1 bedroom · 2 beds · 1.5 baths,$24 ,5 reviews,https://www.airbnb.com/rooms/42779329/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-15&check_out=2024-06-20&source_impression_id=p3_1718221266_P35ji54Aq-Tj1uMQ&previous_page_section_name=1000&federated_search_id=57feca06-6dbd-44cd-8626-62a4973fb0c6,https://www.airbnb.com/users/show/134198671,Response rate: 100%,,4.8,4.8,5.0,5.0,5.0,4.6,"https://maps.google.com/maps?ll=26.73896,88.42651&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Hot water', 'Essentials', 'Hangers', 'Bed linens', 'TV with standard cable', 'Air conditioning', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Refrigerator', 'Stove', 'Private entrance', 'Free parking on premises', 'Free street parking', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating']"
https://www.airbnb.com/rooms/961270949339839564?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221266_P3xSEwXNDHFpiq-5&previous_page_section_name=1000&federated_search_id=57feca06-6dbd-44cd-8626-62a4973fb0c6,Panchagarh,Farm stay in Siliguri · 2 bedrooms · 2 beds · 2 baths,,,,https://www.airbnb.com/users/show/532675457,Response rate: 100%,,,,,,,,"https://maps.google.com/maps?ll=26.7253,88.482&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Bathtub', 'Hair dryer', 'Shampoo', 'Conditioner', 'Body soap', 'Outdoor shower', 'Hot water', 'Shower gel', 'Washer', 'Essentials', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Clothing storage: closet', 'TV', 'Bluetooth sound system', 'Exercise equipment', 'Books and reading material', 'Standalone high chair - available upon request', 'Window guards', 'Baby safety gates', 'Air conditioning', 'Ceiling fan', 'Portable fans', 'Heating', 'Fire extinguisher', 'First aid kit', 'Dedicated workspace', 'Kitchen', 'Refrigerator', 'Microwave', 'Cooking basics', 'Dishes and silverware', 'Freezer', 'Stove', 'Stainless steel double oven', 'Hot water kettle', 'Wine glasses', 'Toaster', 'Baking sheet', 'Blender', 'Rice maker', 'Trash compactor', 'Barbecue utensils', 'Dining table', 'Bread maker', 'Waterfront', 'Private entrance', 'Resort access', 'Private patio or balcony', 'Private backyard – Fully fenced', 'Fire pit', 'Outdoor furniture', 'Hammock', 'BBQ grill', 'Sun loungers', 'Free parking on premises', 'Free street parking', 'Private outdoor pool - available all year, open 24 hours, lap pool, pool toys', 'Private gym in building', 'Single level home', 'Smoking allowed', 'Long term stays allowed', 'Cleaning available during stay', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Wifi\nWifi', 'Unavailable: Dryer\nDryer', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm']"
https://www.airbnb.com/rooms/993188489398373647?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221266_P3usu0qp7fwJFfV9&previous_page_section_name=1000&federated_search_id=57feca06-6dbd-44cd-8626-62a4973fb0c6,Panchagarh,Home in Siliguri · ★5.0 · 1 bedroom · 4 beds · 1 shared bath,,5 reviews,https://www.airbnb.com/rooms/993188489398373647/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221266_P3usu0qp7fwJFfV9&previous_page_section_name=1000&federated_search_id=57feca06-6dbd-44cd-8626-62a4973fb0c6,https://www.airbnb.com/users/show/484719831,Response rate: 100%,The space,4.8,4.8,4.8,5.0,4.8,4.6,"https://maps.google.com/maps?ll=26.731582,88.431053&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['First aid kit', 'Wifi', 'Free parking on premises', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Kitchen\nKitchen', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/1170221030695785542?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1920944430&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221266_P3rUHYAP1r6n0x7y&previous_page_section_name=1000&federated_search_id=57feca06-6dbd-44cd-8626-62a4973fb0c6,Panchagarh,Rental unit in Bairatisal · ★New · 1 bedroom · 1 private bath,,,,https://www.airbnb.com/users/show/500150550,,"Welcome to our cozy, couple-friendly single room in Siliguri! Enjoy the convenience of an attached kitchen, private bathroom with geyser, air conditioning, and a dedicated workspace. Perfect for business or leisure stays. Book now and feel at home!
However, we do not host LOCAL guests!",,,,,,,"https://maps.google.com/maps?ll=26.7145,88.362&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Mountain view', 'Air conditioning', 'Lock on bedroom door', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Free parking on premises', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/853388019712681837?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-29&check_out=2024-07-04&source_impression_id=p3_1718221266_P33Ab7dgVELJARtY&previous_page_section_name=1000&federated_search_id=57feca06-6dbd-44cd-8626-62a4973fb0c6,Panchagarh,Rental unit in Siliguri · ★4.80 · 1 bedroom · 1 bath,$23 ,10 reviews,https://www.airbnb.com/rooms/853388019712681837/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-29&check_out=2024-07-04&source_impression_id=p3_1718221266_P33Ab7dgVELJARtY&previous_page_section_name=1000&federated_search_id=57feca06-6dbd-44cd-8626-62a4973fb0c6,https://www.airbnb.com/users/show/33173390,Response rate: 100%,Forget your worries in our spacious and serene space. Close enough to all hotspots of Siliguri and yet an peaceful oasis of calm.,4.7,4.8,4.9,5.0,4.5,4.6,"https://maps.google.com/maps?ll=26.7225,88.4165&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Shampoo', 'Body soap', 'Hot water', 'Essentials', 'Bed linens', 'Clothing storage: wardrobe', 'HDTV with Amazon Prime Video, Chromecast, Disney+, Netflix', 'Air conditioning', 'Ceiling fan', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Refrigerator', 'Cooking basics', 'Dishes and silverware', 'Gas stove', 'Dining table', 'Private entrance', 'Private patio or balcony', 'Private backyard', 'Free parking on premises', 'Smoking allowed', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating']"
