listing_link,searched_location,title_bed_bats_review,price_per_night,review_count,review_count_link,host_link,host_response_rate,listing_description,cleanliness_ratings,accuracy_ratings,check-in_ratings,communication_ratings,location_ratings,value_ratings,google_map_location_link,facilities,base_urls
https://www.airbnb.com/rooms/829960640043152335?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-07-04&check_out=2024-07-09&source_impression_id=p3_1718486117_P3HmWCgBlzQN1_dY&previous_page_section_name=1000&federated_search_id=f48d46da-e85f-44a9-be38-19fd4fe2cd74,Sunamganj,Serviced apartment in Laitkynsew · ★4.72 · 2 bedrooms · 4 beds · 1 bath,,39 reviews,https://www.airbnb.com/rooms/829960640043152335/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-07-04&check_out=2024-07-09&source_impression_id=p3_1718486117_P3HmWCgBlzQN1_dY&previous_page_section_name=1000&federated_search_id=f48d46da-e85f-44a9-be38-19fd4fe2cd74,https://www.airbnb.com/users/show/408691540,Response rate: 100%,,5.0,4.7,4.6,4.9,4.5,4.5,"https://maps.google.com/maps?ll=25.2179,91.6563&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Garden view', 'Cleaning products', 'Hot water', 'Shower gel', 'Paid washer – In building', 'Essentials', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Drying rack for clothing', 'Mosquito net', 'Clothing storage: closet', 'Board games', 'Portable fans', 'Radiant heating', 'Smoke alarm', 'Fire extinguisher', 'First aid kit', 'Pocket wifi', 'Kitchen', 'Cooking basics', 'Dishes and silverware', 'Mini fridge', 'Freezer', 'Stainless steel gas stove', 'Hot water kettle', 'Wine glasses', 'Toaster', 'Rice maker', 'Dining table', 'Private entrance', 'Private backyard – Fully fenced', 'Outdoor furniture', 'Outdoor dining area', 'Free parking on premises', 'Free street parking', 'Single level home', 'Luggage dropoff allowed', 'Long term stays allowed', 'Self check-in', 'Building staff', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Wifi\nWifi', 'Unavailable: TV\nTV', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm']",https://www.airbnb.com/rooms/829960640043152335
https://www.airbnb.com/rooms/701365503325103412?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486126_P3jFBWBw4C856kj5&previous_page_section_name=1000&federated_search_id=45d5f5d4-ffcc-4aea-b2e0-408f3879d77f,Sunamganj,Boat in Sunamganj · 6 bedrooms · 6 beds · 3 baths,,,,https://www.airbnb.com/users/show/250209907,Responds within a few days or more,"Hello Travellers!
Welcome to Rajar Tori Elite a premium houseboat !!Come 
and experience the beauty of the majestic Tanguar Haor- in the most premium and comfortable way. Live in a luxurious houseboat to peacefully enjoy the scenic beauty of this majestic Wetland of Sunamganj. Wander around the attractions nearby,try local cuisine and get enchanted by the magic of the land!",,,,,,,"https://maps.google.com/maps?ll=25.073,91.4029&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Kitchen', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Wifi\nWifi', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/701365503325103412
https://www.airbnb.com/rooms/744787593273797274?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486126_P3YohOfVcGqfRcpR&previous_page_section_name=1000&federated_search_id=45d5f5d4-ffcc-4aea-b2e0-408f3879d77f,Sunamganj,Boat in Sunamganj · 6 bedrooms · 6 beds · 4 baths,,,,https://www.airbnb.com/users/show/188277566,,Reconnect with nature at this unforgettable escape.,,,,,,,"https://maps.google.com/maps?ll=25.0711,91.3885&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Canal view', 'Courtyard view', 'Lake view', 'River view', 'Fire extinguisher', 'First aid kit', 'Kitchen', 'Patio or balcony', 'Outdoor dining area', 'Free parking on premises', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Wifi\nWifi', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/744787593273797274
https://www.airbnb.com/rooms/52846799?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486127_P3-gjezvuWO6S1M0&previous_page_section_name=1000&federated_search_id=45d5f5d4-ffcc-4aea-b2e0-408f3879d77f,Sunamganj,Houseboat in Sunamganj District · 3 bedrooms · 2 baths,,1 review,https://www.airbnb.com/rooms/52846799/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486127_P3-gjezvuWO6S1M0&previous_page_section_name=1000&federated_search_id=45d5f5d4-ffcc-4aea-b2e0-408f3879d77f,https://www.airbnb.com/users/show/427878069,,The space,,,,,,,"https://maps.google.com/maps?ll=25.12715,91.09804&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Bay view', 'Courtyard view', 'Garden view', 'Lake view', 'Mountain view', 'River view', 'Valley view', 'Washer', 'Kitchen', 'Refrigerator', 'Coffee maker', 'Patio or balcony', 'Outdoor dining area', 'BBQ grill', 'Free parking on premises', 'Pets allowed', 'Smoking allowed', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Wifi\nWifi', 'Unavailable: TV\nTV', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/52846799
https://www.airbnb.com/rooms/1104787695833671760?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-17&check_out=2024-06-22&source_impression_id=p3_1718486127_P3d8HGMp5_35jw_0&previous_page_section_name=1000&federated_search_id=45d5f5d4-ffcc-4aea-b2e0-408f3879d77f,Sunamganj,Houseboat in Tahirpur · 6 bedrooms · 6 beds · 2.5 baths,,,,https://www.airbnb.com/users/show/464614868,Response rate: 91%,"Enjoy the lovely setting of this romantic spot in nature. beautiful houseboat jolrong located sunamganj,sylhet, dhaka bangladesh.

total maximum capacity 15-18 people 
1 night 2 days package 

 You can book for whole boat or 1 room. before confirmation talk with me.",,,,,,,"https://maps.google.com/maps?ll=25.099,91.1755&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Dedicated workspace', 'Kitchen', 'Lake access', 'Outdoor dining area', 'Pets allowed', 'Smoking allowed', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Wifi\nWifi', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Essentials\nEssentials', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/1104787695833671760
https://www.airbnb.com/rooms/40237662?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486127_P3UPh2zGQ1-e8Bwn&previous_page_section_name=1000&federated_search_id=45d5f5d4-ffcc-4aea-b2e0-408f3879d77f,Sunamganj,Bungalow in Sunamganj District · 1 bedroom · 1 bed · 2 baths,,,,https://www.airbnb.com/users/show/52829294,,,,,,,,,"https://maps.google.com/maps?ll=24.92797,91.44699&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Shampoo', 'Essentials', 'TV', 'First aid kit', 'Kitchen', 'Private entrance', 'Pets allowed', 'Breakfast', 'Unavailable: Wifi\nWifi', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/40237662
https://www.airbnb.com/rooms/1036158714057244453?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1791783016&search_mode=regular_search&check_in=2024-07-01&check_out=2024-07-06&source_impression_id=p3_1718486127_P3cj-XUdcN7zchkn&previous_page_section_name=1000&federated_search_id=45d5f5d4-ffcc-4aea-b2e0-408f3879d77f,Sunamganj,Bed and breakfast in Cherrapunji · 4 bedrooms · 7 beds · 4 baths,,1 review,https://www.airbnb.com/rooms/1036158714057244453/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1791783016&search_mode=regular_search&check_in=2024-07-01&check_out=2024-07-06&source_impression_id=p3_1718486127_P3cj-XUdcN7zchkn&previous_page_section_name=1000&federated_search_id=45d5f5d4-ffcc-4aea-b2e0-408f3879d77f,https://www.airbnb.com/users/show/548832635,Response rate: 100%,,,,,,,,"https://maps.google.com/maps?ll=25.2507,91.7067&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Bathtub', 'Cleaning products', 'Body soap', 'Hot water', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Heating', 'Lock on bedroom door', 'Fire extinguisher', 'Free parking on premises', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Wifi\nWifi', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm']",https://www.airbnb.com/rooms/1036158714057244453
https://www.airbnb.com/rooms/31489075?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=655334007&search_mode=regular_search&check_in=2024-06-21&check_out=2024-06-26&source_impression_id=p3_1718486127_P3-5jJShqGQ4jG5R&previous_page_section_name=1000&federated_search_id=45d5f5d4-ffcc-4aea-b2e0-408f3879d77f,Sunamganj,Bed and breakfast in Cherrapunjee · ★4.44 · 4 bedrooms · 1 bed · 1 private bath,,18 reviews,https://www.airbnb.com/rooms/31489075/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=655334007&search_mode=regular_search&check_in=2024-06-21&check_out=2024-06-26&source_impression_id=p3_1718486127_P3-5jJShqGQ4jG5R&previous_page_section_name=1000&federated_search_id=45d5f5d4-ffcc-4aea-b2e0-408f3879d77f,https://www.airbnb.com/users/show/233479927,Response rate: 60%,,4.7,4.5,4.4,4.1,4.7,4.3,"https://maps.google.com/maps?ll=25.28806,91.70782&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Hot water', 'Essentials', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Indoor fireplace', 'Heating', 'Fire extinguisher', 'First aid kit', 'Patio or balcony', 'Backyard', 'Free parking on premises', 'Private living room', 'Breakfast', 'Unavailable: Lock on bedroom door\nLock on bedroom door', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Wifi\nWifi', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm']",https://www.airbnb.com/rooms/31489075
https://www.airbnb.com/rooms/31489454?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=655345955&search_mode=regular_search&check_in=2024-06-28&check_out=2024-07-03&source_impression_id=p3_1718486127_P324zFPBUPOGGKJE&previous_page_section_name=1000&federated_search_id=45d5f5d4-ffcc-4aea-b2e0-408f3879d77f,Sunamganj,Bed and breakfast in Cherrapunjee · ★4.70 · 4 bedrooms · 1 bed · 1 private bath,,10 reviews,https://www.airbnb.com/rooms/31489454/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=655345955&search_mode=regular_search&check_in=2024-06-28&check_out=2024-07-03&source_impression_id=p3_1718486127_P324zFPBUPOGGKJE&previous_page_section_name=1000&federated_search_id=45d5f5d4-ffcc-4aea-b2e0-408f3879d77f,https://www.airbnb.com/users/show/233479927,Response rate: 60%,,4.6,4.9,4.4,3.9,4.4,4.1,"https://maps.google.com/maps?ll=25.28929,91.70768&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Hot water', 'Washer', 'Dryer', 'Essentials', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Indoor fireplace', 'Heating', 'Fire extinguisher', 'First aid kit', 'Kitchen', 'Patio or balcony', 'Backyard', 'Free parking on premises', 'Free street parking', 'Private living room', 'Breakfast', 'Unavailable: Lock on bedroom door\nLock on bedroom door', 'Unavailable: Wifi\nWifi', 'Unavailable: TV\nTV', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm']",https://www.airbnb.com/rooms/31489454
https://www.airbnb.com/rooms/893265695839844196?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-17&check_out=2024-06-22&source_impression_id=p3_1718486127_P3f3TGB_BOviJ6Qo&previous_page_section_name=1000&federated_search_id=45d5f5d4-ffcc-4aea-b2e0-408f3879d77f,Sunamganj,Bed and breakfast in Cherrapunji · ★5.0 · 4 bedrooms · 5 beds · 4 baths,,3 reviews,https://www.airbnb.com/rooms/893265695839844196/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-17&check_out=2024-06-22&source_impression_id=p3_1718486127_P3f3TGB_BOviJ6Qo&previous_page_section_name=1000&federated_search_id=45d5f5d4-ffcc-4aea-b2e0-408f3879d77f,https://www.airbnb.com/users/show/428514468,Response rate: 98%,,5.0,4.7,4.7,5.0,4.3,5.0,"https://maps.google.com/maps?ll=25.2583,91.7052&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Cleaning products', 'Shampoo', 'Body soap', 'Hot water', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Clothing storage: wardrobe', 'TV', 'Exterior security cameras on property', 'Free parking on premises', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Wifi\nWifi', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating']",https://www.airbnb.com/rooms/893265695839844196
https://www.airbnb.com/rooms/1057526177653889795?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1810401248&search_mode=regular_search&check_in=2024-06-17&check_out=2024-06-22&source_impression_id=p3_1718486127_P3oDEEiaUlPWD__W&previous_page_section_name=1000&federated_search_id=45d5f5d4-ffcc-4aea-b2e0-408f3879d77f,Sunamganj,Bed and breakfast in East Khasi Hills · 1 bedroom · 3 beds · 1 bath,,,,https://www.airbnb.com/users/show/428514468,Response rate: 98%,,,,,,,,"https://maps.google.com/maps?ll=25.253,91.6999&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Hangers', 'Bed linens', 'Extra pillows and blankets', 'Clothing storage', 'TV', 'Lock on bedroom door', 'Wifi', 'Free parking on premises', 'Breakfast', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/1057526177653889795
https://www.airbnb.com/rooms/1000817136307055003?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-17&check_out=2024-06-22&source_impression_id=p3_1718486127_P335AZxb3glyIvaA&previous_page_section_name=1000&federated_search_id=45d5f5d4-ffcc-4aea-b2e0-408f3879d77f,Sunamganj,Boat in Sylhet · 6 bedrooms · 6 beds · 3 baths,,,,https://www.airbnb.com/users/show/250209907,Responds within a few days or more,Reconnect with nature at this unforgettable escape.,,,,,,,"https://maps.google.com/maps?ll=25.0872,91.4052&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['First aid kit', 'Kitchen', 'Beach access – Beachfront', 'Lake access', 'Outdoor dining area', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Wifi\nWifi', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/1000817136307055003
https://www.airbnb.com/rooms/33173899?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-18&check_out=2024-06-23&source_impression_id=p3_1718486127_P34lfiQ0e_SfZd9x&previous_page_section_name=1000&federated_search_id=45d5f5d4-ffcc-4aea-b2e0-408f3879d77f,Sunamganj,Tent in Mawsynram · 3 bedrooms · 3 beds · 1 shared bath,,,,https://www.airbnb.com/users/show/215137382,Response rate: 92%,,,,,,,,"https://maps.google.com/maps?ll=25.27382,91.57984&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Shampoo', 'Essentials', 'Board games', 'First aid kit', 'Lake access', 'Free parking on premises', 'Pets allowed', 'Smoking allowed', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Wifi\nWifi', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/33173899
